listing_id,listed_date,country,brand,model,fuel,transmission,seller_type,age_years,mileage_km,power_kw,previous_owners,accident_free,days_on_market,asking_price_eur,model_price_eur,price_p10_eur,price_p90_eur,price_gap_pct,recommended_action
CAR-04638,2026-05-06,DE,BMW,X3,Diesel,Automatic,Private,8,133510,184,4,False,77,7860,8188,7033,9458,-4.0,Hold
CAR-03118,2026-05-06,DE,Audi,Q5,Hybrid,Automatic,Independent dealer,1,18885,154,1,True,30,53120,57013,48971,65854,-6.8,Hold
CAR-04992,2026-05-06,DE,Volkswagen,ID.4,Hybrid,Manual,Independent dealer,7,146438,134,4,True,180,9320,8817,7573,10184,5.7,Review markdown
CAR-00906,2026-05-06,DE,Mercedes-Benz,EQE,Petrol,Automatic,Independent dealer,1,37287,144,1,True,133,63430,58946,50632,68088,7.6,Review markdown
CAR-00942,2026-05-07,DE,BMW,X3,Petrol,Automatic,Independent dealer,9,112833,232,5,True,91,8820,10637,9137,12286,-17.1,Check underpricing
CAR-03101,2026-05-07,DE,BMW,i4,Petrol,Automatic,Independent dealer,3,51552,164,1,True,17,30030,31197,26797,36035,-3.7,Hold
CAR-03037,2026-05-07,DE,BMW,5 Series,Diesel,Automatic,Independent dealer,3,34861,109,1,True,60,28670,28158,24187,32525,1.8,Hold
CAR-01932,2026-05-07,DE,Volkswagen,Golf,Petrol,Automatic,Franchise dealer,8,70952,181,4,True,34,6480,7506,6447,8670,-13.7,Check underpricing
CAR-04075,2026-05-08,DE,Audi,Q5,Electric,Automatic,Private,3,59065,175,2,True,13,34800,29362,25221,33916,18.5,Hold
CAR-04375,2026-05-08,DE,BMW,5 Series,Petrol,Automatic,Independent dealer,7,97151,152,3,True,18,14380,12600,10823,14554,14.1,Hold
CAR-02557,2026-05-08,DE,Audi,Q5,Petrol,Automatic,Franchise dealer,1,28816,70,1,True,87,48650,47517,40815,54886,2.4,Hold
CAR-03989,2026-05-08,DE,Skoda,Kodiaq,Diesel,Automatic,Private,1,35293,126,1,True,38,31600,33547,28816,38750,-5.8,Hold
CAR-00151,2026-05-08,DE,Skoda,Superb,Electric,Automatic,Independent dealer,3,67488,286,1,True,7,28750,26391,22669,30484,8.9,Hold
CAR-01514,2026-05-08,DE,Skoda,Kodiaq,Petrol,Automatic,Independent dealer,11,271398,185,5,True,68,5670,4408,3787,5092,28.6,Review markdown
CAR-04329,2026-05-08,DE,Skoda,Enyaq,Diesel,Manual,Independent dealer,1,18880,191,1,True,78,38830,41742,35855,48216,-7.0,Hold
CAR-00513,2026-05-08,DE,Audi,Q5,Hybrid,Automatic,Independent dealer,3,75452,174,3,True,21,32640,29346,25206,33896,11.2,Hold
CAR-01888,2026-05-08,NL,Skoda,Enyaq,Petrol,Automatic,Franchise dealer,5,44932,175,1,True,22,25860,18562,15944,21440,39.3,Hold
CAR-01040,2026-05-09,DE,BMW,X3,Petrol,Manual,Private,2,54478,146,2,False,64,30080,27230,23389,31453,10.5,Review markdown
CAR-03284,2026-05-09,DE,BMW,X1,Petrol,Automatic,Private,4,61499,155,3,True,47,17670,16265,13971,18788,8.6,Review markdown
CAR-01322,2026-05-09,DE,BMW,X1,Petrol,Manual,Independent dealer,8,171974,105,3,True,28,5220,6120,5257,7070,-14.7,Check underpricing
CAR-02229,2026-05-10,NL,Volkswagen,Tiguan,Petrol,Manual,Franchise dealer,2,26787,179,1,False,8,29830,26469,22735,30573,12.7,Hold
CAR-04129,2026-05-10,AT,Skoda,Superb,Petrol,Manual,Franchise dealer,3,92223,157,2,True,58,19600,19617,16850,22660,-0.1,Hold
CAR-01227,2026-05-10,NL,Mercedes-Benz,GLA,Electric,Automatic,Private,1,29729,123,1,True,48,33370,37929,32579,43810,-12.0,Check underpricing
CAR-03760,2026-05-10,DE,Skoda,Enyaq,Hybrid,Automatic,Independent dealer,8,143009,112,3,True,24,7650,8149,6999,9412,-6.1,Hold
CAR-00056,2026-05-11,DE,Mercedes-Benz,GLA,Electric,Automatic,Private,8,170403,198,4,True,12,5870,7364,6325,8506,-20.3,Check underpricing
CAR-04424,2026-05-11,AT,Mercedes-Benz,EQE,Hybrid,Automatic,Franchise dealer,4,92266,195,1,True,65,39410,30929,26567,35725,27.4,Review markdown
CAR-01105,2026-05-11,DE,Volkswagen,Passat,Diesel,Automatic,Independent dealer,1,22063,171,1,False,58,31790,32656,28050,37720,-2.7,Hold
CAR-03654,2026-05-12,AT,Audi,Q5,Hybrid,Automatic,Private,5,92129,125,3,True,37,21230,17332,14888,20020,22.5,Hold
CAR-01985,2026-05-13,DE,Skoda,Enyaq,Hybrid,Automatic,Franchise dealer,0,7853,237,1,True,21,62740,72740,62480,84020,-13.7,Check underpricing
CAR-02857,2026-05-13,DE,Mercedes-Benz,E-Class,Electric,Manual,Independent dealer,10,158592,166,4,False,62,5880,7339,6304,8477,-19.9,Check underpricing
CAR-00378,2026-05-13,DE,Audi,A4,Petrol,Manual,Independent dealer,1,35654,131,1,True,47,40380,35907,30842,41475,12.5,Review markdown
CAR-04086,2026-05-13,DE,Mercedes-Benz,E-Class,Petrol,Manual,Private,9,124418,188,4,True,6,8280,9301,7989,10743,-11.0,Check underpricing
CAR-04704,2026-05-13,DE,BMW,X1,Diesel,Automatic,Independent dealer,3,60068,134,3,True,14,19900,19609,16843,22650,1.5,Hold
CAR-03765,2026-05-13,AT,Volkswagen,Passat,Petrol,Manual,Independent dealer,7,98095,151,2,True,26,9330,9244,7940,10677,0.9,Hold
CAR-04125,2026-05-14,DE,BMW,5 Series,Petrol,Automatic,Franchise dealer,4,69452,163,2,True,39,27550,23602,20273,27262,16.7,Hold
CAR-00953,2026-05-14,DE,BMW,5 Series,Electric,Manual,Franchise dealer,7,113405,116,3,True,35,10600,11616,9978,13417,-8.7,Check underpricing
CAR-03724,2026-05-14,AT,Volkswagen,Passat,Electric,Automatic,Independent dealer,8,138739,116,3,True,42,5910,7579,6510,8754,-22.0,Check underpricing
CAR-03315,2026-05-14,DE,BMW,i4,Petrol,Automatic,Franchise dealer,3,69006,143,2,True,34,32150,29066,24966,33573,10.6,Hold
CAR-04595,2026-05-14,DE,Skoda,Octavia,Petrol,Automatic,Private,1,21172,158,2,True,3,29070,28757,24701,33216,1.1,Hold
CAR-01896,2026-05-15,DE,Volkswagen,Tiguan,Electric,Manual,Franchise dealer,1,33626,184,2,True,13,44940,38954,33460,44995,15.4,Hold
CAR-04886,2026-05-15,DE,BMW,X3,Petrol,Automatic,Independent dealer,13,211287,124,5,True,94,5390,5995,5150,6925,-10.1,Check underpricing
CAR-00457,2026-05-15,DE,Mercedes-Benz,A-Class,Petrol,Automatic,Independent dealer,1,15883,92,1,True,67,28590,33581,28844,38788,-14.9,Check underpricing
CAR-03007,2026-05-15,DE,BMW,i4,Diesel,Automatic,Franchise dealer,1,26764,142,1,True,79,49140,52236,44868,60337,-5.9,Hold
CAR-02445,2026-05-15,DE,Mercedes-Benz,E-Class,Petrol,Manual,Independent dealer,3,61015,135,2,True,23,31870,27640,23742,31927,15.3,Hold
CAR-01116,2026-05-15,DE,BMW,5 Series,Hybrid,Manual,Franchise dealer,3,78526,129,1,True,12,27650,27108,23284,31312,2.0,Hold
CAR-03930,2026-05-15,DE,Mercedes-Benz,EQE,Petrol,Automatic,Independent dealer,2,37555,208,2,True,67,55200,48831,41943,56403,13.0,Review markdown
CAR-01541,2026-05-16,DE,Audi,e-tron,Petrol,Manual,Franchise dealer,2,27752,161,2,True,68,46320,43435,37308,50170,6.6,Review markdown
CAR-03949,2026-05-16,DE,Audi,Q3,Diesel,Automatic,Independent dealer,2,49008,157,2,True,31,29160,27221,23382,31442,7.1,Hold
CAR-01795,2026-05-16,NL,Audi,e-tron,Electric,Automatic,Franchise dealer,3,76230,192,3,True,36,37940,34283,29448,39600,10.7,Hold
CAR-02546,2026-05-16,DE,Skoda,Enyaq,Electric,Automatic,Independent dealer,5,109344,157,3,True,30,14040,14199,12196,16401,-1.1,Hold
CAR-03332,2026-05-16,DE,BMW,X3,Petrol,Automatic,Independent dealer,8,119329,70,5,True,31,7270,8902,7647,10283,-18.3,Check underpricing
CAR-03810,2026-05-17,DE,Mercedes-Benz,GLA,Electric,Manual,Franchise dealer,3,71727,186,1,True,21,23740,23320,20030,26936,1.8,Hold
CAR-03665,2026-05-17,DE,Audi,A4,Hybrid,Automatic,Franchise dealer,2,29225,83,1,True,46,34400,30995,26624,35802,11.0,Review markdown
CAR-03725,2026-05-17,AT,Volkswagen,Golf,Electric,Automatic,Private,2,28908,132,1,True,15,19980,22789,19574,26323,-12.3,Check underpricing
CAR-04480,2026-05-17,DE,Mercedes-Benz,EQE,Diesel,Manual,Franchise dealer,5,111881,115,2,True,12,18900,17445,14984,20150,8.3,Hold
CAR-01452,2026-05-18,NL,Skoda,Kodiaq,Electric,Manual,Private,4,80888,202,3,True,25,15990,16567,14231,19137,-3.5,Hold
CAR-01080,2026-05-18,DE,Audi,A3,Hybrid,Automatic,Independent dealer,4,77381,105,2,True,8,15620,14605,12545,16870,6.9,Hold
CAR-01849,2026-05-18,DE,Volkswagen,Tiguan,Hybrid,Automatic,Private,10,97078,120,4,True,90,5960,6782,5825,7833,-12.1,Check underpricing
CAR-02003,2026-05-18,AT,Volkswagen,Golf,Petrol,Automatic,Franchise dealer,5,100306,190,2,False,26,10180,9691,8324,11194,5.0,Hold
CAR-00854,2026-05-18,DE,BMW,5 Series,Petrol,Automatic,Franchise dealer,1,30427,211,1,True,36,60480,56641,48652,65425,6.8,Hold
CAR-02508,2026-05-18,DE,Mercedes-Benz,C-Class,Hybrid,Automatic,Private,1,36405,91,2,True,22,35820,37565,32267,43391,-4.6,Hold
CAR-03356,2026-05-19,DE,Mercedes-Benz,GLA,Electric,Manual,Independent dealer,5,90268,168,1,True,20,14360,14262,12250,16473,0.7,Hold
CAR-02616,2026-05-19,DE,BMW,3 Series,Diesel,Manual,Franchise dealer,4,68718,203,3,True,29,19230,17082,14673,19731,12.6,Hold
CAR-02945,2026-05-19,DE,Audi,e-tron,Petrol,Automatic,Independent dealer,7,146906,197,3,True,65,14340,13245,11377,15299,8.3,Review markdown
CAR-03695,2026-05-19,NL,Mercedes-Benz,E-Class,Diesel,Automatic,Private,10,191015,89,5,True,56,5130,6318,5427,7298,-18.8,Check underpricing
CAR-04795,2026-05-19,DE,BMW,5 Series,Electric,Automatic,Private,2,27456,81,1,True,62,37500,35246,30274,40712,6.4,Review markdown
CAR-00757,2026-05-19,DE,Skoda,Superb,Petrol,Automatic,Independent dealer,6,143893,143,3,True,9,8390,9391,8066,10847,-10.7,Check underpricing
CAR-00540,2026-05-19,DE,Skoda,Karoq,Hybrid,Manual,Independent dealer,5,61127,149,3,True,62,13590,12028,10332,13894,13.0,Review markdown
CAR-04911,2026-05-19,DE,Mercedes-Benz,E-Class,Hybrid,Automatic,Independent dealer,1,19169,162,1,False,27,52180,51859,44544,59901,0.6,Hold
CAR-03609,2026-05-19,DE,Audi,e-tron,Electric,Automatic,Franchise dealer,1,12493,132,1,True,14,66810,63327,54395,73147,5.5,Hold
CAR-02024,2026-05-20,DE,Mercedes-Benz,EQE,Hybrid,Manual,Independent dealer,6,102568,167,3,True,6,16510,17200,14774,19868,-4.0,Hold
CAR-02518,2026-05-20,DE,Mercedes-Benz,GLA,Petrol,Manual,Franchise dealer,7,146046,165,4,True,15,7680,8334,7159,9627,-7.8,Hold
CAR-04668,2026-05-20,DE,Skoda,Karoq,Diesel,Manual,Independent dealer,7,121310,131,2,True,44,5960,6824,5861,7882,-12.7,Check underpricing
CAR-00174,2026-05-20,DE,BMW,i4,Electric,Automatic,Independent dealer,2,42619,168,1,True,68,40740,42404,36423,48980,-3.9,Hold
CAR-03871,2026-05-20,DE,BMW,X3,Diesel,Automatic,Independent dealer,1,24750,127,1,True,28,46180,47753,41018,55159,-3.3,Hold
CAR-01129,2026-05-20,DE,Skoda,Enyaq,Petrol,Automatic,Independent dealer,4,89534,70,2,True,31,14980,15336,13173,17715,-2.3,Hold
CAR-02615,2026-05-20,DE,Mercedes-Benz,EQE,Diesel,Automatic,Independent dealer,7,113120,178,3,True,49,13940,14398,12367,16631,-3.2,Hold
CAR-02902,2026-05-20,DE,BMW,3 Series,Petrol,Manual,Independent dealer,1,23461,211,1,True,7,49720,40685,34946,46994,22.2,Hold
CAR-01754,2026-05-20,DE,Audi,Q3,Petrol,Manual,Independent dealer,1,19360,229,1,True,3,40190,42199,36247,48743,-4.8,Hold
CAR-02333,2026-05-21,AT,BMW,X3,Diesel,Automatic,Private,3,58830,224,2,True,49,34700,29379,25235,33934,18.1,Review markdown
CAR-04224,2026-05-21,DE,BMW,X3,Petrol,Automatic,Franchise dealer,2,50344,113,2,False,73,29460,30639,26317,35390,-3.8,Hold
CAR-00530,2026-05-21,DE,Volkswagen,Passat,Diesel,Automatic,Franchise dealer,5,98069,113,2,True,4,13080,11925,10243,13775,9.7,Hold
CAR-00858,2026-05-21,DE,Audi,A3,Petrol,Automatic,Franchise dealer,4,77379,112,3,False,25,11840,12120,10411,14000,-2.3,Hold
CAR-03648,2026-05-21,AT,Audi,Q5,Electric,Manual,Franchise dealer,7,110621,131,3,True,69,12130,12724,10930,14698,-4.7,Hold
CAR-01562,2026-05-22,DE,Skoda,Enyaq,Petrol,Automatic,Independent dealer,7,136571,94,3,True,35,7790,8535,7332,9859,-8.7,Check underpricing
CAR-04583,2026-05-22,DE,Skoda,Superb,Hybrid,Automatic,Franchise dealer,5,132952,81,2,False,36,8840,9924,8524,11463,-10.9,Check underpricing
CAR-00512,2026-05-22,NL,BMW,i4,Diesel,Manual,Private,1,18440,194,2,True,53,49290,48964,42058,56558,0.7,Hold
CAR-02725,2026-05-22,DE,Volkswagen,Tiguan,Petrol,Automatic,Private,13,178824,146,5,False,44,4920,4076,3501,4708,20.7,Hold
CAR-00705,2026-05-22,DE,Mercedes-Benz,GLA,Petrol,Manual,Independent dealer,4,76532,70,2,True,75,14950,14313,12294,16532,4.5,Hold
CAR-04732,2026-05-23,NL,Audi,e-tron,Petrol,Manual,Franchise dealer,7,135042,163,4,True,39,11460,12532,10764,14475,-8.6,Check underpricing
CAR-02963,2026-05-23,DE,Mercedes-Benz,E-Class,Diesel,Automatic,Independent dealer,9,127958,83,4,False,116,5910,7422,6375,8573,-20.4,Check underpricing
CAR-00145,2026-05-23,DE,Audi,Q3,Electric,Manual,Independent dealer,4,64319,205,2,True,63,19420,18769,16121,21679,3.5,Hold
CAR-02770,2026-05-23,DE,BMW,3 Series,Electric,Automatic,Franchise dealer,11,175850,186,5,True,44,5450,6170,5300,7127,-11.7,Check underpricing
CAR-01837,2026-05-23,AT,Mercedes-Benz,EQE,Diesel,Automatic,Private,8,96638,84,3,False,37,9040,9691,8324,11194,-6.7,Hold
CAR-01139,2026-05-23,DE,Volkswagen,ID.4,Petrol,Manual,Franchise dealer,13,224575,136,5,True,50,5310,4688,4027,5415,13.3,Review markdown
CAR-00559,2026-05-23,DE,Mercedes-Benz,GLA,Electric,Automatic,Independent dealer,10,222582,177,5,True,102,6310,5542,4760,6401,13.9,Review markdown
CAR-02021,2026-05-24,DE,BMW,X3,Diesel,Automatic,Independent dealer,0,22538,138,1,True,55,56270,64068,55031,74004,-12.2,Check underpricing
CAR-01337,2026-05-24,AT,Mercedes-Benz,GLA,Hybrid,Automatic,Franchise dealer,5,108851,177,2,True,63,14170,15450,13271,17846,-8.3,Check underpricing
CAR-03979,2026-05-24,DE,Volkswagen,Golf,Petrol,Automatic,Franchise dealer,0,17809,103,1,True,7,31200,38353,32944,44301,-18.7,Check underpricing
CAR-03076,2026-05-24,DE,Audi,A3,Electric,Manual,Independent dealer,5,78178,159,2,False,75,11360,10673,9167,12328,6.4,Review markdown
CAR-00902,2026-05-24,NL,BMW,3 Series,Diesel,Automatic,Franchise dealer,2,37548,131,2,True,9,30720,28417,24409,32824,8.1,Hold
CAR-00150,2026-05-24,DE,Volkswagen,ID.3,Petrol,Automatic,Private,10,159124,168,5,True,19,5900,5266,4523,6082,12.0,Hold
CAR-03422,2026-05-24,AT,Volkswagen,ID.3,Electric,Automatic,Franchise dealer,2,43174,160,1,False,20,29670,26050,22376,30090,13.9,Hold
CAR-02932,2026-05-25,DE,Mercedes-Benz,C-Class,Diesel,Automatic,Independent dealer,2,23764,130,2,True,35,36060,31567,27114,36462,14.2,Hold
CAR-04721,2026-05-25,DE,Mercedes-Benz,E-Class,Electric,Automatic,Private,1,18207,138,1,True,19,51280,54361,46694,62792,-5.7,Hold
CAR-02966,2026-05-25,AT,Audi,Q5,Petrol,Automatic,Franchise dealer,4,54757,84,3,True,57,24820,22518,19342,26010,10.2,Review markdown
CAR-03013,2026-05-26,DE,Volkswagen,ID.4,Petrol,Automatic,Independent dealer,3,69775,188,2,True,30,26070,23853,20488,27552,9.3,Hold
CAR-03290,2026-05-26,DE,Audi,A3,Diesel,Automatic,Independent dealer,7,148020,161,4,False,60,5680,6091,5232,7036,-6.7,Hold
CAR-02432,2026-05-26,DE,Mercedes-Benz,GLA,Diesel,Automatic,Independent dealer,3,73013,139,1,True,51,20380,20583,17680,23775,-1.0,Hold
CAR-02215,2026-05-26,DE,BMW,3 Series,Hybrid,Automatic,Franchise dealer,2,27927,70,1,True,17,29970,29591,25417,34180,1.3,Hold
CAR-02960,2026-05-27,AT,Volkswagen,ID.3,Diesel,Automatic,Franchise dealer,2,33928,133,1,True,25,29750,27635,23737,31920,7.7,Hold
CAR-02720,2026-05-27,DE,Mercedes-Benz,E-Class,Petrol,Automatic,Private,9,154080,215,3,True,14,7310,9682,8316,11183,-24.5,Check underpricing
CAR-01089,2026-05-28,DE,Mercedes-Benz,E-Class,Electric,Automatic,Independent dealer,3,63813,143,2,False,116,32160,26833,23049,30995,19.9,Review markdown
CAR-03737,2026-05-28,DE,Volkswagen,ID.3,Electric,Automatic,Private,2,53146,247,1,True,5,31110,29183,25067,33709,6.6,Hold
CAR-04960,2026-05-29,DE,BMW,X1,Hybrid,Automatic,Independent dealer,12,203738,111,4,True,15,5540,4909,4217,5670,12.9,Hold
CAR-02343,2026-05-29,DE,Audi,Q3,Electric,Manual,Independent dealer,2,60475,144,3,True,82,29420,25955,22294,29980,13.4,Review markdown
CAR-02406,2026-05-29,DE,Mercedes-Benz,E-Class,Electric,Automatic,Independent dealer,8,150306,135,3,True,50,8890,10669,9164,12323,-16.7,Check underpricing
CAR-01923,2026-05-29,DE,Audi,A3,Petrol,Automatic,Independent dealer,3,67188,144,2,True,82,19100,18664,16032,21558,2.3,Hold
CAR-02089,2026-05-29,DE,Mercedes-Benz,E-Class,Hybrid,Automatic,Franchise dealer,3,47754,147,1,True,20,38160,34957,30027,40378,9.2,Hold
CAR-04957,2026-05-30,DE,Audi,Q3,Diesel,Manual,Franchise dealer,9,211659,157,4,True,49,5760,5343,4589,6171,7.8,Review markdown
CAR-03267,2026-05-30,DE,Volkswagen,Tiguan,Diesel,Automatic,Franchise dealer,2,52465,161,2,True,37,27680,27339,23483,31578,1.2,Hold
CAR-04057,2026-05-30,NL,Skoda,Kodiaq,Petrol,Manual,Private,7,116594,105,3,True,20,7720,7752,6658,8954,-0.4,Hold
CAR-02521,2026-05-30,DE,Mercedes-Benz,EQE,Hybrid,Automatic,Franchise dealer,7,131955,146,3,True,114,15330,15013,12895,17341,2.1,Hold
CAR-01249,2026-05-30,DE,Skoda,Octavia,Diesel,Automatic,Private,6,117383,229,3,True,21,7340,8218,7059,9492,-10.7,Check underpricing
CAR-00936,2026-05-31,DE,Skoda,Enyaq,Diesel,Manual,Franchise dealer,2,35054,89,3,True,31,26680,25945,22285,29968,2.8,Hold
CAR-04343,2026-05-31,DE,Audi,Q3,Hybrid,Manual,Franchise dealer,4,89615,70,1,False,23,12120,13000,11166,15016,-6.8,Hold
CAR-02933,2026-05-31,DE,Skoda,Superb,Petrol,Automatic,Franchise dealer,1,22856,130,1,True,23,41430,38971,33474,45014,6.3,Hold
CAR-01206,2026-05-31,DE,Volkswagen,Tiguan,Petrol,Automatic,Private,11,272106,191,4,True,59,4980,4151,3566,4795,20.0,Review markdown
CAR-00211,2026-05-31,DE,Mercedes-Benz,E-Class,Petrol,Automatic,Franchise dealer,3,69065,117,1,False,59,29490,25531,21930,29490,15.5,Review markdown
CAR-04979,2026-05-31,AT,Skoda,Octavia,Hybrid,Automatic,Private,4,56406,215,3,True,97,17900,15452,13272,17848,15.8,Review markdown
CAR-03547,2026-06-01,DE,Skoda,Enyaq,Petrol,Automatic,Private,1,44968,70,1,True,147,36820,33457,28738,38646,10.1,Review markdown
CAR-01738,2026-06-01,DE,Mercedes-Benz,C-Class,Petrol,Automatic,Franchise dealer,13,162869,143,4,True,51,5280,6366,5468,7353,-17.1,Check underpricing
CAR-00795,2026-06-01,DE,Audi,A4,Petrol,Manual,Private,6,123269,180,3,True,31,10030,9832,8445,11356,2.0,Hold
CAR-04824,2026-06-01,DE,Audi,Q5,Petrol,Automatic,Independent dealer,6,150781,188,2,True,31,14210,13735,11798,15865,3.5,Hold
CAR-02568,2026-06-01,DE,Volkswagen,ID.4,Petrol,Manual,Private,1,39987,228,1,True,40,41590,39878,34253,46062,4.3,Hold
CAR-03270,2026-06-01,DE,Skoda,Karoq,Petrol,Automatic,Franchise dealer,6,73047,151,2,True,50,10590,10589,9095,12231,0.0,Hold
CAR-03480,2026-06-01,DE,Mercedes-Benz,C-Class,Petrol,Manual,Franchise dealer,1,26061,118,2,True,94,43010,40098,34442,46317,7.3,Review markdown
CAR-03403,2026-06-02,DE,Skoda,Kodiaq,Petrol,Manual,Franchise dealer,5,121451,225,2,True,31,12650,13529,11621,15627,-6.5,Hold
CAR-04208,2026-06-02,AT,Mercedes-Benz,GLA,Electric,Manual,Independent dealer,2,40035,117,2,True,38,32070,28144,24174,32509,13.9,Hold
CAR-02649,2026-06-02,DE,Volkswagen,Tiguan,Petrol,Automatic,Independent dealer,2,58388,112,1,True,45,25080,25709,22083,29696,-2.4,Hold
CAR-00738,2026-06-02,DE,Audi,A3,Petrol,Automatic,Independent dealer,7,147451,234,4,True,27,6920,8131,6984,9392,-14.9,Check underpricing
CAR-04295,2026-06-02,DE,Audi,Q5,Petrol,Manual,Private,4,83233,229,2,True,123,25830,22072,18959,25495,17.0,Review markdown
CAR-02822,2026-06-02,DE,BMW,5 Series,Electric,Automatic,Franchise dealer,2,71646,139,1,True,21,40630,36823,31629,42533,10.3,Hold
CAR-01079,2026-06-02,AT,Audi,A3,Electric,Automatic,Franchise dealer,4,84018,187,2,True,87,17590,17269,14833,19947,1.9,Hold
CAR-04123,2026-06-03,DE,Audi,A3,Electric,Automatic,Independent dealer,8,159569,83,4,True,37,5380,5889,5058,6802,-8.6,Check underpricing
CAR-03437,2026-06-03,DE,Audi,Q5,Diesel,Manual,Private,6,89247,173,2,True,20,13590,13610,11690,15720,-0.1,Hold
CAR-00954,2026-06-03,DE,Skoda,Octavia,Diesel,Manual,Franchise dealer,5,81456,119,3,True,17,9940,9403,8076,10861,5.7,Hold
CAR-04242,2026-06-03,DE,Mercedes-Benz,GLA,Diesel,Automatic,Franchise dealer,6,109995,162,3,False,52,9960,9492,8153,10964,4.9,Hold
CAR-03398,2026-06-03,NL,Volkswagen,Tiguan,Electric,Automatic,Independent dealer,4,74438,101,1,True,51,16070,16776,14410,19378,-4.2,Hold
CAR-02793,2026-06-04,DE,Skoda,Kodiaq,Diesel,Automatic,Independent dealer,4,61852,91,3,True,55,18840,15238,13089,17601,23.6,Review markdown
CAR-00430,2026-06-04,AT,Skoda,Karoq,Petrol,Automatic,Franchise dealer,12,160124,132,4,True,13,5250,4843,4160,5594,8.4,Hold
CAR-01801,2026-06-04,DE,Volkswagen,ID.4,Diesel,Automatic,Independent dealer,13,216537,157,5,True,18,5200,4856,4171,5609,7.1,Hold
CAR-03195,2026-06-05,NL,Audi,A4,Hybrid,Automatic,Franchise dealer,8,101590,114,3,True,51,9400,9306,7993,10749,1.0,Hold
CAR-04535,2026-06-05,AT,BMW,X3,Petrol,Automatic,Private,3,41319,106,1,True,16,32980,27713,23804,32010,19.0,Hold
CAR-04542,2026-06-05,DE,Skoda,Karoq,Hybrid,Automatic,Franchise dealer,13,201540,87,5,True,23,5620,4019,3452,4642,39.8,Hold
CAR-02082,2026-06-05,DE,Volkswagen,ID.3,Petrol,Automatic,Private,7,156089,160,2,False,46,5210,6398,5496,7390,-18.6,Check underpricing
CAR-01774,2026-06-05,DE,Volkswagen,Tiguan,Diesel,Automatic,Independent dealer,3,64946,198,1,True,102,23900,22245,19107,25695,7.4,Review markdown
CAR-02761,2026-06-06,DE,Skoda,Kodiaq,Hybrid,Automatic,Franchise dealer,5,101800,163,2,True,41,16200,14808,12719,17104,9.4,Hold
CAR-02951,2026-06-06,DE,Volkswagen,Golf,Petrol,Manual,Franchise dealer,6,116894,105,2,True,26,7140,7412,6367,8561,-3.7,Hold
CAR-03523,2026-06-06,DE,Audi,Q3,Petrol,Automatic,Franchise dealer,3,62345,188,2,True,37,24900,23613,20283,27275,5.5,Hold
CAR-04969,2026-06-06,DE,Volkswagen,Passat,Petrol,Automatic,Franchise dealer,1,20410,95,1,True,21,35570,36479,31334,42136,-2.5,Hold
CAR-02828,2026-06-06,NL,Volkswagen,Tiguan,Diesel,Automatic,Franchise dealer,5,93199,153,2,True,17,15430,13316,11438,15381,15.9,Hold
CAR-02598,2026-06-06,DE,Skoda,Karoq,Petrol,Automatic,Independent dealer,3,53661,151,1,True,8,17780,18820,16166,21739,-5.5,Hold
CAR-01352,2026-06-06,DE,Audi,Q3,Diesel,Automatic,Private,6,127581,221,3,True,44,9300,10248,8802,11837,-9.3,Check underpricing
CAR-01966,2026-06-07,DE,Volkswagen,ID.3,Diesel,Automatic,Private,1,27757,88,2,True,26,31000,28864,24793,33340,7.4,Hold
CAR-02519,2026-06-07,DE,BMW,5 Series,Petrol,Automatic,Independent dealer,2,16906,112,2,True,28,42950,37951,32598,43836,13.2,Hold
CAR-00842,2026-06-07,DE,Mercedes-Benz,EQE,Hybrid,Automatic,Franchise dealer,3,62189,185,2,True,9,45650,38177,32792,44098,19.6,Hold
CAR-03347,2026-06-07,DE,Mercedes-Benz,E-Class,Petrol,Manual,Private,3,52491,100,2,True,111,26300,25637,22021,29613,2.6,Hold
CAR-03397,2026-06-08,DE,BMW,X3,Petrol,Automatic,Franchise dealer,3,68443,197,1,False,17,29170,26746,22973,30893,9.1,Hold
CAR-04320,2026-06-08,NL,Volkswagen,ID.4,Diesel,Automatic,Franchise dealer,6,99541,186,3,True,46,12820,12630,10848,14588,1.5,Hold
CAR-04987,2026-06-08,DE,BMW,3 Series,Petrol,Automatic,Independent dealer,4,64930,121,1,True,36,15390,17224,14794,19895,-10.6,Check underpricing
CAR-01520,2026-06-08,DE,Audi,Q5,Diesel,Automatic,Independent dealer,1,28765,143,2,True,41,42320,48064,41285,55518,-12.0,Check underpricing
CAR-00651,2026-06-09,DE,Skoda,Octavia,Electric,Automatic,Independent dealer,4,101042,121,3,True,44,12060,11946,10261,13799,1.0,Hold
CAR-01350,2026-06-09,DE,Volkswagen,ID.3,Diesel,Automatic,Franchise dealer,2,42686,114,1,True,62,28680,25477,21883,29427,12.6,Review markdown
CAR-04511,2026-06-09,DE,Mercedes-Benz,A-Class,Petrol,Automatic,Franchise dealer,11,196253,94,4,True,8,5230,4415,3793,5100,18.5,Hold
CAR-02930,2026-06-09,DE,Mercedes-Benz,E-Class,Hybrid,Automatic,Franchise dealer,1,7469,145,1,False,95,62800,55609,47766,64233,12.9,Review markdown
CAR-04058,2026-06-09,DE,Audi,e-tron,Diesel,Automatic,Private,3,44351,94,1,False,15,24110,24105,20705,27843,0.0,Hold
