listing_id,listed_date,country,brand,model,fuel,transmission,seller_type,age_years,mileage_km,power_kw,previous_owners,accident_free,days_on_market,asking_price_eur
CAR-02412,2024-02-12,DE,Audi,A4,Electric,Manual,Private,2,45203,202,1,True,43,27420
CAR-00384,2024-02-12,DE,Audi,Q5,Electric,Automatic,Franchise dealer,2,45004,157,1,True,58,40910
CAR-03129,2024-02-12,DE,Skoda,Karoq,Hybrid,Automatic,Franchise dealer,3,66492,85,1,True,16,17100
CAR-01018,2024-02-13,DE,BMW,3 Series,Diesel,Manual,Independent dealer,4,84353,142,3,True,69,15680
CAR-02542,2024-02-13,DE,Audi,A3,Petrol,Automatic,Franchise dealer,10,177752,152,4,False,35,5390
CAR-01291,2024-02-13,DE,Volkswagen,Passat,Hybrid,Automatic,Independent dealer,2,40207,180,2,True,42,28530
CAR-04937,2024-02-13,NL,Volkswagen,ID.3,Diesel,Automatic,Independent dealer,9,86005,164,3,False,66,5330
CAR-00501,2024-02-13,DE,Skoda,Karoq,Petrol,Automatic,Private,5,108962,81,3,True,70,8230
CAR-02073,2024-02-14,DE,Skoda,Enyaq,Petrol,Automatic,Franchise dealer,5,65934,178,1,True,67,22480
CAR-02230,2024-02-14,DE,Audi,A3,Hybrid,Automatic,Independent dealer,1,32970,168,1,True,40,31970
CAR-02137,2024-02-14,DE,Volkswagen,Passat,Diesel,Automatic,Franchise dealer,2,59905,160,2,True,43,27200
CAR-04997,2024-02-14,DE,Mercedes-Benz,GLA,Diesel,Automatic,Independent dealer,4,95423,145,2,True,27,16180
CAR-03775,2024-02-15,DE,Mercedes-Benz,C-Class,Hybrid,Automatic,Independent dealer,3,60241,70,1,True,86,25970
CAR-02735,2024-02-15,DE,Mercedes-Benz,C-Class,Petrol,Automatic,Franchise dealer,2,51290,226,2,True,30,37070
CAR-02190,2024-02-15,AT,BMW,X3,Hybrid,Automatic,Private,2,47882,106,1,True,94,34950
CAR-04050,2024-02-15,DE,Skoda,Superb,Electric,Automatic,Independent dealer,2,40082,159,2,True,84,33790
CAR-03170,2024-02-15,DE,Skoda,Kodiaq,Diesel,Manual,Independent dealer,4,32219,154,1,True,3,21530
CAR-01890,2024-02-15,NL,Audi,Q3,Diesel,Automatic,Franchise dealer,5,115392,167,3,True,19,11410
CAR-04873,2024-02-15,DE,Mercedes-Benz,A-Class,Petrol,Automatic,Franchise dealer,8,129832,70,3,True,9,5410
CAR-01126,2024-02-16,DE,Mercedes-Benz,C-Class,Hybrid,Automatic,Franchise dealer,6,126931,141,5,True,100,11620
CAR-04253,2024-02-16,AT,Mercedes-Benz,C-Class,Diesel,Automatic,Private,1,34602,147,1,True,27,35450
CAR-04418,2024-02-16,DE,BMW,5 Series,Hybrid,Automatic,Franchise dealer,3,48850,190,2,True,50,35470
CAR-03542,2024-02-16,DE,Skoda,Octavia,Petrol,Automatic,Franchise dealer,5,86983,88,2,True,30,9250
CAR-01933,2024-02-17,DE,Volkswagen,ID.3,Hybrid,Automatic,Private,2,19613,133,1,True,35,31270
CAR-01598,2024-02-17,DE,Volkswagen,Tiguan,Diesel,Automatic,Independent dealer,3,61743,111,1,True,51,22120
CAR-00485,2024-02-17,AT,Audi,A4,Hybrid,Manual,Franchise dealer,6,93993,168,3,True,11,15590
CAR-03009,2024-02-17,DE,Volkswagen,ID.3,Diesel,Manual,Private,2,41885,177,2,True,21,23720
CAR-01537,2024-02-17,DE,Volkswagen,Passat,Hybrid,Automatic,Franchise dealer,4,86706,112,3,True,38,14610
CAR-04712,2024-02-18,DE,Volkswagen,ID.4,Hybrid,Automatic,Independent dealer,5,89307,173,3,True,12,16810
CAR-02693,2024-02-18,DE,Skoda,Enyaq,Petrol,Manual,Franchise dealer,3,60577,177,4,True,33,27870
CAR-00037,2024-02-18,DE,Mercedes-Benz,GLA,Diesel,Automatic,Private,4,32275,132,2,True,29,19230
CAR-00783,2024-02-18,DE,Volkswagen,Passat,Petrol,Manual,Independent dealer,7,96711,95,2,True,92,8830
CAR-04319,2024-02-18,DE,Audi,A3,Petrol,Manual,Franchise dealer,6,69453,116,3,True,10,9580
CAR-01045,2024-02-18,DE,Audi,Q3,Diesel,Automatic,Private,7,110220,170,3,True,20,8660
CAR-01041,2024-02-18,DE,Volkswagen,Tiguan,Petrol,Automatic,Independent dealer,4,85642,215,1,True,69,18120
CAR-03067,2024-02-18,DE,BMW,3 Series,Diesel,Automatic,Independent dealer,5,92911,162,2,True,57,12400
CAR-02827,2024-02-18,DE,BMW,i4,Petrol,Automatic,Private,3,63182,213,3,True,13,33260
CAR-04115,2024-02-19,DE,Audi,A3,Electric,Automatic,Independent dealer,4,76830,186,2,True,58,17970
CAR-01134,2024-02-19,DE,Skoda,Enyaq,Diesel,Manual,Franchise dealer,7,96647,139,3,True,23,9590
CAR-02510,2024-02-19,DE,Mercedes-Benz,E-Class,Electric,Automatic,Franchise dealer,5,107678,100,2,True,23,17640
CAR-00747,2024-02-19,DE,Mercedes-Benz,E-Class,Electric,Manual,Private,1,36790,107,1,True,27,42380
CAR-02212,2024-02-19,DE,Skoda,Superb,Electric,Automatic,Franchise dealer,4,108997,186,1,True,44,17250
CAR-02955,2024-02-19,DE,Audi,Q3,Petrol,Automatic,Franchise dealer,2,31214,198,3,True,12,32500
CAR-02103,2024-02-19,DE,Skoda,Karoq,Petrol,Automatic,Private,4,91528,168,3,True,64,12440
CAR-00592,2024-02-20,DE,Audi,A4,Hybrid,Manual,Independent dealer,4,74934,138,2,True,2,17170
CAR-01320,2024-02-20,DE,Mercedes-Benz,GLA,Electric,Manual,Franchise dealer,1,30527,167,2,True,32,36710
CAR-03335,2024-02-20,DE,Audi,Q3,Petrol,Automatic,Private,7,99276,123,4,True,24,7840
CAR-01351,2024-02-20,DE,Volkswagen,ID.4,Petrol,Automatic,Franchise dealer,9,183810,93,4,True,70,5380
CAR-02162,2024-02-20,DE,Audi,A3,Electric,Manual,Independent dealer,2,42636,121,1,True,25,26060
CAR-02203,2024-02-20,DE,BMW,3 Series,Petrol,Automatic,Franchise dealer,8,162399,111,4,True,23,5890
CAR-01856,2024-02-21,DE,Audi,Q5,Hybrid,Automatic,Franchise dealer,5,110985,88,4,True,43,17010
CAR-04670,2024-02-21,DE,BMW,i4,Diesel,Automatic,Independent dealer,5,109079,99,1,True,31,15070
CAR-04361,2024-02-21,DE,Mercedes-Benz,C-Class,Petrol,Automatic,Private,3,71607,70,4,True,48,19020
CAR-02113,2024-02-21,DE,Volkswagen,Golf,Petrol,Automatic,Franchise dealer,9,159933,90,5,True,77,5310
CAR-04600,2024-02-21,AT,Volkswagen,Passat,Hybrid,Automatic,Independent dealer,5,84715,148,3,True,26,15960
CAR-03059,2024-02-21,NL,Audi,A3,Petrol,Manual,Franchise dealer,1,30788,167,1,True,45,32620
CAR-02402,2024-02-21,DE,Volkswagen,Tiguan,Petrol,Automatic,Independent dealer,6,129583,122,3,True,23,10280
CAR-00703,2024-02-21,DE,Skoda,Kodiaq,Hybrid,Manual,Independent dealer,6,108308,93,3,True,45,9150
CAR-04091,2024-02-22,DE,Volkswagen,ID.4,Diesel,Automatic,Franchise dealer,3,24816,149,2,True,42,31030
CAR-02595,2024-02-22,DE,Skoda,Kodiaq,Petrol,Automatic,Private,1,32398,225,1,False,63,31670
CAR-01453,2024-02-22,AT,Skoda,Kodiaq,Electric,Automatic,Independent dealer,0,3223,149,1,True,18,53610
CAR-02699,2024-02-22,DE,Skoda,Kodiaq,Petrol,Automatic,Independent dealer,13,287732,185,4,True,27,5860
CAR-02041,2024-02-22,DE,Volkswagen,ID.4,Petrol,Automatic,Franchise dealer,2,35199,122,2,True,99,31400
CAR-04981,2024-02-22,DE,Audi,e-tron,Diesel,Automatic,Franchise dealer,5,104192,186,2,True,44,20480
CAR-00863,2024-02-22,NL,Mercedes-Benz,E-Class,Diesel,Automatic,Independent dealer,6,116988,163,2,False,15,13440
CAR-00072,2024-02-22,DE,Skoda,Superb,Petrol,Manual,Franchise dealer,4,71941,137,3,True,62,16730
CAR-02002,2024-02-22,DE,Skoda,Octavia,Diesel,Automatic,Independent dealer,9,198687,74,3,True,6,5110
CAR-00105,2024-02-23,DE,Volkswagen,Tiguan,Petrol,Automatic,Private,12,234398,134,4,True,10,5670
CAR-03630,2024-02-23,DE,BMW,5 Series,Diesel,Automatic,Franchise dealer,7,117400,191,4,True,13,14120
CAR-01692,2024-02-23,DE,Audi,Q5,Electric,Automatic,Private,7,123712,130,3,False,13,9510
CAR-01516,2024-02-23,DE,BMW,X1,Electric,Automatic,Franchise dealer,1,30321,148,1,True,14,44600
CAR-01897,2024-02-23,DE,Audi,A4,Diesel,Automatic,Independent dealer,1,24422,153,1,True,18,30320
CAR-00254,2024-02-23,DE,Audi,A3,Electric,Automatic,Franchise dealer,6,115514,113,2,True,119,10470
CAR-04756,2024-02-23,DE,Audi,Q3,Electric,Automatic,Independent dealer,7,102029,70,3,True,47,7770
CAR-01930,2024-02-23,DE,Volkswagen,Passat,Electric,Automatic,Independent dealer,3,47903,139,2,True,61,26270
CAR-03493,2024-02-23,AT,Volkswagen,ID.3,Diesel,Automatic,Franchise dealer,4,78142,226,1,True,27,17880
CAR-04006,2024-02-24,DE,Mercedes-Benz,A-Class,Electric,Automatic,Independent dealer,2,45747,82,1,True,17,21360
CAR-02039,2024-02-24,DE,Volkswagen,ID.4,Petrol,Automatic,Franchise dealer,1,37960,202,2,True,57,45650
CAR-04953,2024-02-24,DE,Skoda,Karoq,Diesel,Automatic,Independent dealer,8,112132,177,4,True,22,6410
CAR-01323,2024-02-24,DE,Volkswagen,Golf,Hybrid,Manual,Private,7,123983,109,3,True,19,5900
CAR-00266,2024-02-24,DE,Audi,A4,Petrol,Automatic,Independent dealer,4,72529,175,2,True,17,20110
CAR-00681,2024-02-25,DE,BMW,5 Series,Hybrid,Automatic,Private,1,31249,148,1,True,92,53220
CAR-01093,2024-02-25,DE,Audi,e-tron,Petrol,Automatic,Franchise dealer,6,101350,191,3,True,22,18920
CAR-00296,2024-02-25,DE,Skoda,Karoq,Petrol,Automatic,Independent dealer,13,212357,204,5,True,150,5210
CAR-01274,2024-02-25,DE,BMW,3 Series,Petrol,Automatic,Franchise dealer,2,10109,87,1,True,12,30390
CAR-03830,2024-02-25,DE,Mercedes-Benz,EQE,Diesel,Automatic,Franchise dealer,2,50068,108,1,True,44,45060
CAR-00789,2024-02-26,DE,Volkswagen,Tiguan,Diesel,Automatic,Franchise dealer,6,88610,128,2,False,100,10700
CAR-00740,2024-02-26,DE,BMW,X1,Hybrid,Manual,Independent dealer,11,171716,70,4,True,93,5500
CAR-00476,2024-02-26,DE,Mercedes-Benz,GLA,Diesel,Automatic,Franchise dealer,2,42092,92,1,True,28,31090
CAR-00631,2024-02-26,DE,Volkswagen,Passat,Diesel,Automatic,Franchise dealer,6,71384,140,2,True,10,12160
CAR-02197,2024-02-26,NL,Mercedes-Benz,GLA,Diesel,Automatic,Private,3,64761,162,2,True,58,23940
CAR-01898,2024-02-26,DE,BMW,X3,Diesel,Automatic,Independent dealer,11,162897,164,5,True,43,5230
CAR-04619,2024-02-27,AT,Mercedes-Benz,C-Class,Hybrid,Automatic,Private,3,51272,134,2,True,89,33190
CAR-04667,2024-02-27,DE,Audi,Q5,Diesel,Automatic,Franchise dealer,6,139626,85,2,True,40,10480
CAR-01957,2024-02-27,DE,BMW,3 Series,Diesel,Automatic,Franchise dealer,2,35968,245,3,True,46,37290
CAR-04010,2024-02-27,DE,Audi,Q5,Diesel,Manual,Independent dealer,4,85238,148,2,True,2,22310
CAR-00526,2024-02-27,DE,Skoda,Enyaq,Electric,Automatic,Franchise dealer,3,45117,199,2,True,20,32680
CAR-00181,2024-02-27,DE,Skoda,Karoq,Hybrid,Automatic,Private,6,113220,110,3,False,25,6830
CAR-02435,2024-02-27,DE,Skoda,Kodiaq,Diesel,Automatic,Independent dealer,1,32405,151,1,False,65,29930
CAR-03353,2024-02-28,DE,Audi,Q3,Hybrid,Manual,Franchise dealer,2,60386,163,1,True,57,27980
CAR-02938,2024-02-28,DE,Audi,Q5,Diesel,Automatic,Independent dealer,9,103182,130,2,True,21,9050
CAR-01853,2024-02-28,DE,Volkswagen,ID.4,Diesel,Automatic,Franchise dealer,5,81246,72,2,True,7,13810
CAR-01348,2024-02-28,NL,Audi,A4,Hybrid,Manual,Franchise dealer,2,57163,120,1,True,40,26670
CAR-00032,2024-02-29,DE,Audi,e-tron,Petrol,Automatic,Private,3,81330,145,2,True,84,29610
CAR-02692,2024-02-29,DE,Skoda,Enyaq,Petrol,Automatic,Private,3,84345,202,2,True,19,24010
CAR-02476,2024-02-29,DE,BMW,3 Series,Electric,Automatic,Independent dealer,5,85339,70,2,True,69,12730
CAR-01117,2024-03-01,DE,Volkswagen,ID.3,Diesel,Automatic,Independent dealer,1,33212,194,1,True,22,31880
CAR-02796,2024-03-01,DE,Volkswagen,Golf,Hybrid,Manual,Independent dealer,3,49175,70,2,True,34,16320
CAR-00051,2024-03-01,DE,BMW,X3,Electric,Manual,Franchise dealer,1,30164,145,2,True,20,54450
CAR-00299,2024-03-01,DE,Volkswagen,Passat,Petrol,Automatic,Private,1,28835,138,1,True,3,36080
CAR-00865,2024-03-01,DE,Skoda,Kodiaq,Petrol,Manual,Independent dealer,4,67588,101,3,True,11,15790
CAR-00521,2024-03-01,AT,Audi,Q5,Electric,Automatic,Franchise dealer,3,72277,95,1,True,33,33740
CAR-00989,2024-03-01,DE,Volkswagen,ID.4,Petrol,Manual,Private,2,38832,175,1,True,50,27220
CAR-04961,2024-03-01,AT,BMW,X1,Diesel,Automatic,Independent dealer,2,26943,163,2,True,35,31680
CAR-03573,2024-03-02,DE,Mercedes-Benz,E-Class,Electric,Automatic,Independent dealer,11,175915,92,4,True,89,5470
CAR-02450,2024-03-02,DE,Volkswagen,ID.3,Petrol,Automatic,Franchise dealer,2,40965,165,1,True,42,30100
CAR-03383,2024-03-02,DE,Mercedes-Benz,A-Class,Petrol,Automatic,Franchise dealer,5,78230,196,2,True,69,15000
CAR-01336,2024-03-03,DE,BMW,5 Series,Diesel,Automatic,Independent dealer,7,132514,174,3,True,17,11370
CAR-04701,2024-03-03,DE,Mercedes-Benz,A-Class,Petrol,Automatic,Independent dealer,8,135286,183,3,True,20,5480
CAR-02807,2024-03-03,DE,Volkswagen,Tiguan,Petrol,Automatic,Independent dealer,9,187365,181,3,True,64,5830
CAR-01364,2024-03-03,DE,Mercedes-Benz,EQE,Petrol,Automatic,Franchise dealer,7,131297,138,3,True,26,14330
CAR-00260,2024-03-04,DE,BMW,3 Series,Petrol,Automatic,Independent dealer,8,162928,134,4,True,38,6480
CAR-01423,2024-03-04,DE,Audi,Q3,Petrol,Automatic,Independent dealer,3,67199,122,2,True,49,21170
CAR-03774,2024-03-04,DE,Volkswagen,ID.3,Petrol,Manual,Independent dealer,1,37637,165,1,True,11,30190
CAR-03387,2024-03-04,DE,Skoda,Enyaq,Petrol,Automatic,Independent dealer,3,60089,181,2,True,55,26120
CAR-03026,2024-03-05,NL,Audi,A4,Diesel,Manual,Franchise dealer,5,94795,184,3,False,5,11590
CAR-01014,2024-03-05,DE,Audi,Q3,Petrol,Automatic,Franchise dealer,2,46524,70,1,True,14,24230
CAR-00897,2024-03-05,DE,BMW,X1,Petrol,Automatic,Independent dealer,1,36488,152,2,False,77,27350
CAR-02573,2024-03-05,DE,Volkswagen,Tiguan,Electric,Automatic,Franchise dealer,4,92051,118,2,True,26,15010
CAR-01375,2024-03-05,AT,BMW,3 Series,Petrol,Manual,Independent dealer,2,43564,160,1,True,17,30260
CAR-04233,2024-03-06,DE,Volkswagen,Passat,Diesel,Automatic,Private,4,58472,122,2,True,67,15150
CAR-02571,2024-03-06,DE,Mercedes-Benz,E-Class,Diesel,Automatic,Independent dealer,7,114520,137,4,True,34,11490
CAR-02142,2024-03-06,DE,Volkswagen,Golf,Petrol,Automatic,Independent dealer,2,51273,172,2,True,55,20160
CAR-03837,2024-03-06,DE,BMW,5 Series,Diesel,Automatic,Private,8,162797,70,4,True,21,7210
CAR-00558,2024-03-07,DE,Mercedes-Benz,E-Class,Diesel,Automatic,Independent dealer,2,26672,105,1,True,117,44870
CAR-01481,2024-03-07,DE,BMW,X3,Electric,Automatic,Franchise dealer,6,107432,164,2,True,12,14760
CAR-00323,2024-03-07,NL,Mercedes-Benz,EQE,Petrol,Manual,Franchise dealer,6,95002,129,2,False,17,14330
CAR-00318,2024-03-08,DE,Audi,A3,Diesel,Automatic,Franchise dealer,2,40872,159,1,True,34,24730
CAR-00909,2024-03-08,DE,Audi,e-tron,Hybrid,Automatic,Private,6,118744,158,2,True,7,16240
CAR-00401,2024-03-08,DE,Skoda,Superb,Petrol,Automatic,Independent dealer,2,39348,207,2,False,12,25430
CAR-01869,2024-03-08,DE,Volkswagen,Passat,Electric,Automatic,Private,5,82229,168,2,True,27,15000
CAR-04385,2024-03-08,AT,Skoda,Karoq,Hybrid,Automatic,Franchise dealer,1,13611,214,2,True,17,44750
CAR-01360,2024-03-08,NL,Volkswagen,ID.4,Diesel,Automatic,Franchise dealer,2,39383,170,1,True,115,36510
CAR-00186,2024-03-08,DE,Audi,Q3,Hybrid,Automatic,Independent dealer,3,35892,123,2,True,20,24110
CAR-00331,2024-03-09,AT,BMW,X3,Electric,Automatic,Private,3,56552,101,2,False,113,26690
CAR-04558,2024-03-09,DE,BMW,X1,Electric,Manual,Independent dealer,2,36701,70,1,False,49,17870
CAR-01844,2024-03-09,AT,BMW,3 Series,Petrol,Automatic,Franchise dealer,3,64724,145,2,True,44,19230
CAR-04152,2024-03-09,DE,Mercedes-Benz,EQE,Diesel,Automatic,Private,4,52588,103,3,True,23,28320
CAR-02785,2024-03-09,NL,Volkswagen,Passat,Petrol,Manual,Franchise dealer,7,76371,193,3,True,17,10500
CAR-04124,2024-03-10,DE,Skoda,Octavia,Electric,Manual,Franchise dealer,4,73487,165,1,True,32,13460
CAR-01596,2024-03-10,DE,BMW,X1,Hybrid,Manual,Independent dealer,9,146242,138,2,True,19,5720
CAR-01703,2024-03-10,DE,Volkswagen,ID.4,Diesel,Automatic,Independent dealer,6,83376,112,3,True,24,11930
CAR-00610,2024-03-10,DE,Mercedes-Benz,C-Class,Hybrid,Automatic,Franchise dealer,10,159333,98,4,True,12,5290
CAR-04354,2024-03-11,DE,Skoda,Enyaq,Diesel,Automatic,Independent dealer,4,66177,161,3,True,20,18880
CAR-04455,2024-03-12,AT,Audi,A4,Petrol,Automatic,Franchise dealer,4,68889,181,1,False,71,17440
CAR-04856,2024-03-12,DE,Mercedes-Benz,C-Class,Electric,Automatic,Franchise dealer,4,69136,110,2,True,85,18960
CAR-00229,2024-03-12,DE,BMW,3 Series,Petrol,Manual,Private,4,118297,188,1,True,49,14610
CAR-00450,2024-03-12,DE,BMW,X3,Petrol,Manual,Independent dealer,6,117214,156,2,True,52,13240
CAR-04020,2024-03-12,DE,Audi,Q3,Petrol,Automatic,Private,4,71787,122,2,True,35,16660
CAR-03649,2024-03-13,DE,Skoda,Karoq,Electric,Automatic,Private,10,169800,179,5,True,16,5280
CAR-00139,2024-03-13,DE,BMW,X1,Diesel,Automatic,Franchise dealer,2,53510,184,1,True,114,29360
CAR-00775,2024-03-13,DE,Skoda,Octavia,Electric,Automatic,Independent dealer,2,53421,147,2,True,38,19790
CAR-02829,2024-03-13,DE,Volkswagen,Tiguan,Hybrid,Manual,Franchise dealer,5,119691,101,2,False,21,10350
CAR-02066,2024-03-13,DE,Mercedes-Benz,C-Class,Diesel,Automatic,Independent dealer,1,41422,177,1,False,118,31510
CAR-00916,2024-03-14,DE,BMW,X1,Petrol,Automatic,Franchise dealer,9,163749,119,4,True,35,6320
CAR-01400,2024-03-14,AT,Mercedes-Benz,C-Class,Diesel,Automatic,Private,5,79442,130,3,False,15,11190
CAR-04065,2024-03-14,NL,Volkswagen,Passat,Petrol,Automatic,Franchise dealer,5,129743,148,2,True,19,11690
CAR-02349,2024-03-14,DE,BMW,X1,Petrol,Automatic,Independent dealer,7,125718,111,2,True,36,7880
CAR-03226,2024-03-14,DE,Volkswagen,Golf,Diesel,Automatic,Independent dealer,1,16790,101,1,True,21,22120
CAR-01690,2024-03-14,DE,Volkswagen,Golf,Diesel,Automatic,Franchise dealer,6,160989,148,2,True,13,5760
CAR-02668,2024-03-14,NL,Mercedes-Benz,EQE,Hybrid,Automatic,Independent dealer,3,56868,92,1,True,12,38010
CAR-02534,2024-03-14,DE,Skoda,Octavia,Hybrid,Automatic,Independent dealer,6,103877,178,2,True,57,8900
CAR-03763,2024-03-15,DE,Audi,Q5,Electric,Automatic,Franchise dealer,4,81100,70,2,True,87,25610
CAR-02821,2024-03-15,NL,Volkswagen,Golf,Petrol,Automatic,Independent dealer,5,94708,115,2,True,22,8860
CAR-02908,2024-03-15,NL,Skoda,Superb,Diesel,Automatic,Private,2,49486,89,1,True,33,25260
CAR-02031,2024-03-15,DE,Mercedes-Benz,A-Class,Diesel,Automatic,Private,4,65980,144,2,False,6,12230
CAR-01171,2024-03-16,DE,Volkswagen,ID.4,Petrol,Automatic,Independent dealer,7,93068,107,4,True,18,8860
CAR-04408,2024-03-16,DE,Skoda,Enyaq,Diesel,Automatic,Franchise dealer,4,61083,149,3,False,90,16320
CAR-01313,2024-03-16,NL,BMW,i4,Hybrid,Automatic,Private,6,93939,163,5,True,99,16870
CAR-03901,2024-03-17,DE,Volkswagen,Tiguan,Petrol,Manual,Private,2,63305,154,2,True,104,25960
CAR-00236,2024-03-17,DE,Mercedes-Benz,EQE,Hybrid,Manual,Franchise dealer,1,40973,240,1,True,54,67380
CAR-04197,2024-03-17,DE,Skoda,Superb,Petrol,Automatic,Private,7,77764,195,3,True,35,10250
CAR-03940,2024-03-17,DE,BMW,X3,Electric,Automatic,Independent dealer,1,32746,172,1,True,58,47760
CAR-00586,2024-03-17,DE,BMW,5 Series,Petrol,Automatic,Private,8,95418,123,3,True,6,10010
CAR-02289,2024-03-17,NL,Audi,Q5,Diesel,Automatic,Independent dealer,1,26212,82,1,True,24,48990
CAR-01485,2024-03-18,AT,BMW,X3,Hybrid,Automatic,Franchise dealer,1,14921,119,2,True,54,57670
CAR-02178,2024-03-18,DE,Audi,A3,Petrol,Manual,Independent dealer,4,73658,187,1,True,67,16090
CAR-04893,2024-03-18,DE,Audi,Q5,Petrol,Automatic,Franchise dealer,5,80252,143,2,True,3,23740
CAR-02255,2024-03-18,DE,Mercedes-Benz,A-Class,Petrol,Automatic,Franchise dealer,7,149472,133,3,True,73,6640
CAR-01476,2024-03-18,DE,Mercedes-Benz,A-Class,Diesel,Manual,Franchise dealer,6,177155,186,1,True,8,7330
CAR-04056,2024-03-18,DE,Audi,Q5,Petrol,Manual,Independent dealer,4,80548,130,3,True,26,17750
CAR-03873,2024-03-18,DE,BMW,i4,Petrol,Automatic,Franchise dealer,7,105989,239,3,True,22,15220
CAR-01396,2024-03-19,DE,Mercedes-Benz,GLA,Petrol,Automatic,Private,4,72598,139,2,True,45,16170
CAR-02271,2024-03-19,DE,Volkswagen,Passat,Electric,Automatic,Franchise dealer,11,220833,142,5,True,52,5720
CAR-00557,2024-03-19,AT,Mercedes-Benz,A-Class,Diesel,Automatic,Private,8,62024,202,3,True,61,9620
CAR-03299,2024-03-19,DE,BMW,5 Series,Diesel,Automatic,Franchise dealer,7,137174,122,1,True,52,11200
CAR-00955,2024-03-19,DE,Skoda,Karoq,Petrol,Automatic,Franchise dealer,6,83039,178,3,True,7,11660
CAR-01009,2024-03-19,DE,Mercedes-Benz,EQE,Petrol,Automatic,Franchise dealer,5,52600,70,2,True,13,29170
CAR-01685,2024-03-19,DE,Audi,A4,Hybrid,Manual,Independent dealer,0,3592,169,1,True,22,61260
CAR-04349,2024-03-20,DE,Volkswagen,Passat,Petrol,Automatic,Independent dealer,7,98183,166,4,True,22,9100
CAR-01113,2024-03-20,DE,Skoda,Superb,Hybrid,Automatic,Franchise dealer,4,96902,140,3,True,52,17230
CAR-04501,2024-03-20,DE,Mercedes-Benz,E-Class,Hybrid,Automatic,Independent dealer,2,34621,147,3,True,37,46870
CAR-02736,2024-03-20,DE,BMW,5 Series,Hybrid,Automatic,Independent dealer,2,49492,120,1,True,81,39780
CAR-02123,2024-03-20,DE,BMW,X1,Electric,Automatic,Independent dealer,5,72905,194,2,True,62,13870
CAR-02563,2024-03-21,DE,Mercedes-Benz,C-Class,Petrol,Automatic,Franchise dealer,6,82769,145,1,True,36,14330
CAR-01395,2024-03-21,DE,BMW,i4,Diesel,Automatic,Franchise dealer,10,237593,70,3,True,60,5740
CAR-00665,2024-03-21,NL,Volkswagen,Passat,Petrol,Automatic,Private,2,52094,212,2,True,41,24600
CAR-02742,2024-03-21,DE,BMW,5 Series,Electric,Automatic,Independent dealer,5,103227,104,3,True,32,17940
CAR-03094,2024-03-21,AT,Mercedes-Benz,A-Class,Petrol,Automatic,Private,3,65345,214,1,True,40,21040
CAR-00899,2024-03-21,DE,Mercedes-Benz,E-Class,Electric,Automatic,Private,5,117225,76,2,True,11,15500
CAR-00971,2024-03-21,DE,BMW,i4,Petrol,Manual,Independent dealer,8,131988,153,3,True,65,9990
CAR-00162,2024-03-22,NL,Audi,Q3,Diesel,Automatic,Private,2,15777,139,2,True,65,25140
CAR-00711,2024-03-22,DE,Volkswagen,ID.4,Diesel,Automatic,Franchise dealer,0,19513,146,1,True,5,47880
CAR-00880,2024-03-22,DE,Audi,A3,Hybrid,Automatic,Franchise dealer,1,35976,160,1,True,29,33760
CAR-03893,2024-03-22,NL,Mercedes-Benz,GLA,Diesel,Manual,Independent dealer,6,85459,201,3,True,23,12630
CAR-01085,2024-03-22,DE,Volkswagen,Tiguan,Diesel,Manual,Franchise dealer,8,160505,223,2,True,64,5830
CAR-00943,2024-03-22,DE,Audi,A3,Diesel,Automatic,Independent dealer,13,133666,188,4,True,39,5550
CAR-03377,2024-03-22,DE,Skoda,Karoq,Petrol,Manual,Independent dealer,13,211066,189,5,True,32,6030
CAR-04914,2024-03-23,DE,Audi,Q5,Electric,Automatic,Franchise dealer,3,69466,165,2,True,81,33680
CAR-02352,2024-03-23,DE,Audi,Q3,Diesel,Manual,Independent dealer,9,164590,159,4,False,33,5190
CAR-01720,2024-03-23,DE,BMW,X1,Diesel,Manual,Private,1,34504,132,2,True,45,29210
CAR-03079,2024-03-23,NL,Audi,Q5,Diesel,Automatic,Independent dealer,3,46896,156,1,False,177,29910
CAR-02934,2024-03-23,DE,Volkswagen,ID.4,Hybrid,Manual,Franchise dealer,6,81544,183,4,True,59,14910
CAR-02472,2024-03-23,NL,Volkswagen,ID.3,Hybrid,Automatic,Franchise dealer,2,47865,202,1,True,65,31430
CAR-03749,2024-03-24,DE,BMW,5 Series,Petrol,Automatic,Independent dealer,10,118449,164,4,True,116,6960
